From,To,Count
6004,1648,6
6005,168,1
6005,210,2
6005,396,2
6005,519,3
6005,536,15
6005,858,25
6005,1086,2
6005,1330,6
6005,1847,1
6005,2344,1
6005,3307,3
6005,3344,259
6005,3349,2
6005,3417,1
6005,3480,2
6005,3577,3
6005,3779,15
6005,3798,1
6005,3863,1
6005,4044,2
6005,4073,17
6005,4139,3
6005,4383,1
6005,5351,2
6005,5376,3
6005,5509,14
6005,5559,6
6005,5693,27
6005,5968,1
6005,6005,1
6005,6056,12
6005,6180,1
6006,307,3
6006,1032,2
6006,1106,36
6006,1711,6
6006,2813,2
6006,2975,3
6006,3377,3
6006,3443,12
6006,3457,3
6006,4432,2
6006,5188,10
6006,5194,6
6006,5838,4
6006,5847,10
6006,5911,66
6006,5982,3
6007,696,2
6007,709,2
6007,1026,8
6007,1328,8
6007,2085,3
6007,2225,2
6007,3032,3
6007,3187,17
6007,3636,2
6007,3795,1
6007,3904,1
6007,4014,4
6007,4816,1
6007,5121,3
6007,5284,5
6007,5316,20
6007,5429,5
6007,5577,2
6007,5603,3
6007,6007,5
6007,6052,5
6007,6405,18
6008,1354,11
6008,2077,3
6008,2401,7
6008,4190,1
6008,4421,3
6008,4518,6
6008,4816,2
6008,4935,2
6008,4938,9
6008,5837,4
6009,2818,4
6009,4939,4
6009,5099,4
6010,2209,4
6011,3255,2
6012,1374,6
6012,3614,2
6012,3752,2
6012,4075,2
6013,2710,1
6013,3108,1
6013,3114,1
6013,4812,1
6014,2292,1
6014,4037,1
6014,4432,3
6014,5223,1
6015,917,6
6015,3344,6
6016,6357,4
6017,2750,2
6017,3417,20
6017,3659,17
6017,6017,48
6018,1049,4
6019,505,3
6019,2763,3
6019,2917,3
6020,1648,20
6021,1742,5
6022,103,6
6022,6022,3
6026,4042,33
6027,2720,3
6028,4361,5
6028,5911,5
6029,904,3
6029,1026,9
6029,1796,2
6029,3647,2
6029,3653,2
6029,4504,2
6029,5210,2
6030,313,3
6030,331,4
6030,358,11
6030,523,2
6030,768,2
6030,775,1
6030,964,2
6030,1138,46
6030,1165,17
6030,1358,1
6030,1710,6
6030,1779,4
6030,1821,30
6030,1843,8
6030,1874,1
6030,1920,2
6030,2029,49
6030,2203,4
6030,2209,2
6030,2343,12
6030,2554,3
6030,2871,46
6030,3292,2
6030,3539,10
6030,3620,4
6030,3844,4
6030,3929,7
6030,4044,6
6030,4073,4
6030,4337,6
6030,4383,64
6030,4697,1
6030,5122,12
6030,5165,6
6030,5277,1
6030,5661,30
6030,6030,1
6030,6056,6
6030,6102,4
6031,3552,2
6031,4628,2
6031,4913,2
6032,1341,2
6032,3023,2
6032,6032,6
6034,1330,2
6034,2369,2
6034,3344,2
6035,1648,10
6035,1847,4
6035,3344,2
6035,4443,5
6036,103,5
6037,6510,4
6038,2735,4
6039,168,83
6039,301,34
6039,331,34
6039,373,40
6039,521,4
6039,592,2
6039,702,3
6039,724,6
6039,729,6
6039,858,3
6039,872,2
6039,987,4
6039,1449,2
6039,1545,2
6039,1597,2
6039,1863,2
6039,1893,2
6039,1942,2
6039,2191,2
6039,2209,2
6039,2282,2
6039,2598,2
6039,2619,4
6039,2767,4
6039,3344,6
6039,3348,2
6039,3349,2
6039,3698,2
6039,3753,2
6039,3762,2
6039,3847,2
6039,3995,45
6039,4073,63
6039,4127,14
6039,4154,3
6039,4279,2
6039,4853,3
6039,4885,49
6039,5288,47
6039,5312,2
6039,5351,53
6039,5466,59
6039,5509,14
6039,5657,2
6039,5682,8
6039,5706,2
6039,5733,2
6039,5968,242
6039,5974,145
6039,6005,12
6039,6039,7
6039,6056,141
6039,6522,6
6040,5223,8
6041,2429,2
6041,3760,1
6041,5678,1
6041,6244,1
6042,1128,4
6042,1150,3
6042,1648,6
6042,2049,1
6042,2735,2
6042,2772,3
6042,3353,6
6042,3455,5
6042,3804,4
6042,3831,6
6042,4021,1
6042,4412,3
6042,4781,4
6042,5202,3
6042,5411,134
6042,5419,134
6043,1026,3
6044,4003,3
6044,4516,1
6045,5086,4
6046,171,6
6046,1601,1
6046,1705,2
6046,2351,25
6046,2573,2
6046,2672,21
6046,2720,17
6046,5308,2
6046,5355,2
6046,5584,7
6046,5983,6
6046,6458,1
6047,2085,3
6047,2439,4
6047,3636,1
6047,5577,3
6048,3486,3
6048,4933,4
6048,5482,1
6048,5986,3
6048,6407,3
6049,594,7
6049,645,1
6049,867,3
6049,1171,3
6049,1341,2
6049,1385,2
6049,1423,3
6049,1454,1
6049,1609,11
6049,1847,2
6049,2085,1
6049,2187,3
6049,2290,13
6049,2292,10
6049,2666,1
6049,2707,1
6049,2747,1
6049,2813,1
6049,3040,8
6049,3108,1
6049,3224,2
6049,3713,1
6049,3863,100
6049,4030,2
6049,4073,6
6049,4416,2
6049,5276,6
6049,5284,2
6049,5462,4
6049,6180,7
6049,6242,7
6049,6505,3
6051,340,2
6051,1341,5
6051,5372,1
6052,1384,1
6052,1666,2
6052,2187,1
6052,2668,1
6052,3010,1
6052,3444,1
6052,3445,12
6052,3497,1
6052,3775,6
6052,3897,3
6052,3904,1
6052,4175,2
6052,4522,1
6052,5227,1
6052,5316,8
6052,5692,1
6052,5947,1
6052,6007,8
6052,6052,1
6052,6124,1
6052,6211,1
6053,6086,2
6053,6223,2
6054,536,3
6054,544,6
6054,2365,3
6054,3863,2
6055,296,2
6055,1454,2
6055,2139,1
6055,2193,1
6055,4383,4
6055,4432,1
6055,5462,3
6056,85,10
6056,134,12
6056,140,8
6056,153,2
6056,156,10
6056,168,799
6056,206,4
6056,211,33
6056,218,8
6056,222,2
6056,243,2
6056,249,6
6056,263,2
6056,268,2
6056,284,2
6056,286,63
6056,289,36
6056,330,4
6056,331,13
6056,332,2
6056,342,14
6056,353,12
6056,375,4
6056,380,2
6056,381,2
6056,382,14
6056,396,50
6056,409,6
6056,453,36
6056,476,2
6056,493,14
6056,519,11
6056,550,12
6056,588,2
6056,600,6
6056,645,209
6056,650,2
6056,654,2
6056,661,86
6056,663,6
6056,695,2
6056,703,2
6056,705,22
6056,714,2
6056,716,14
6056,724,4
6056,729,264
6056,750,22
6056,765,10
6056,774,8
6056,794,4
6056,829,49
6056,840,1
6056,846,6
6056,858,161
6056,872,2
6056,879,2
6056,883,4
6056,886,2
6056,993,31
6056,998,21
6056,1022,4
6056,1024,16
6056,1052,1
6056,1072,6
6056,1074,7
6056,1100,4
6056,1107,29
6056,1121,18
6056,1127,3
6056,1138,37
6056,1151,4
6056,1152,2
6056,1187,14
6056,1200,8
6056,1203,2
6056,1221,2
6056,1224,5
6056,1229,6
6056,1241,4
6056,1293,2
6056,1311,8
6056,1327,8
6056,1330,8
6056,1331,2
6056,1341,8
6056,1350,34
6056,1360,1
6056,1391,3
6056,1398,9
6056,1405,132
6056,1422,16
6056,1426,84
6056,1449,85
6056,1460,2
6056,1490,4
6056,1519,8
6056,1521,41
6056,1540,5
6056,1545,2
6056,1566,2
6056,1567,4
6056,1591,18
6056,1602,9
6056,1637,10
6056,1649,4
6056,1669,2
6056,1692,2
6056,1694,2
6056,1695,2
6056,1698,4
6056,1706,4
6056,1739,4
6056,1742,46
6056,1783,2
6056,1789,143
6056,1800,22
6056,1828,8
6056,1847,19
6056,1893,2
6056,1895,2
6056,1902,10
6056,1941,1
6056,1942,4
6056,1945,2
6056,1959,8
6056,1971,6
6056,2027,4
6056,2039,2
6056,2046,18
6056,2049,2
6056,2070,6
6056,2074,418
6056,2078,2
6056,2083,6
6056,2093,2
6056,2095,16
6056,2141,2
6056,2182,32
6056,2205,4
6056,2228,6
6056,2282,74
6056,2284,6
6056,2290,2
6056,2293,54
6056,2294,2
6056,2295,2
6056,2310,6
6056,2347,4
6056,2348,164
6056,2364,1
6056,2403,5
6056,2414,16
6056,2415,8
6056,2445,6
6056,2456,2
6056,2543,18
6056,2565,5
6056,2585,2
6056,2593,2
6056,2598,30
6056,2604,4
6056,2611,4
6056,2618,10
6056,2619,4
6056,2624,14
6056,2626,2
6056,2633,19
6056,2645,4
6056,2648,2
6056,2651,11
6056,2666,4
6056,2718,6
6056,2745,4
6056,2762,101
6056,2767,725
6056,2775,2
6056,2786,2
6056,2791,2
6056,2794,4
6056,2869,2
6056,2913,2
6056,2939,6
6056,2962,4
6056,2983,1
6056,3000,6
6056,3004,55
6056,3022,2
6056,3043,14
6056,3049,15
6056,3053,14
6056,3069,32
6056,3076,10
6056,3079,10
6056,3086,4
6056,3102,36
6056,3115,2
6056,3121,2
6056,3134,2
6056,3136,4
6056,3173,2
6056,3185,4
6056,3193,18
6056,3200,4
6056,3204,108
6056,3212,2
6056,3224,96
6056,3226,2
6056,3243,8
6056,3250,2
6056,3255,14
6056,3263,54
6056,3281,2
6056,3282,2
6056,3283,2
6056,3292,9
6056,3306,4
6056,3315,4
6056,3328,6
6056,3333,2
6056,3344,2
6056,3348,88
6056,3349,16
6056,3373,4
6056,3393,2
6056,3450,8
6056,3451,6
6056,3455,4
6056,3456,2
6056,3460,4
6056,3468,2
6056,3476,25
6056,3480,2
6056,3482,20
6056,3489,2
6056,3512,2
6056,3547,4
6056,3552,2
6056,3579,4
6056,3592,1
6056,3598,10
6056,3614,58
6056,3620,2
6056,3631,2
6056,3647,153
6056,3657,2
6056,3690,8
6056,3712,2
6056,3713,202
6056,3750,11
6056,3758,4
6056,3761,18
6056,3769,2
6056,3788,70
6056,3796,205
6056,3798,4
6056,3835,10
6056,3840,2
6056,3844,2
6056,3846,1
6056,3850,8
6056,3851,8
6056,3862,4
6056,3863,38
6056,3875,8
6056,3878,6
6056,3882,10
6056,3891,2
6056,3943,1
6056,3961,53
6056,3991,3
6056,3992,4
6056,3995,201
6056,4005,10
6056,4011,2
6056,4021,2
6056,4024,10
6056,4029,36
6056,4030,4
6056,4036,2
6056,4040,107
6056,4044,4
6056,4046,3
6056,4061,16
6056,4063,14
6056,4068,2
6056,4072,2
6056,4073,648
6056,4093,2
6056,4113,2
6056,4118,4
6056,4127,74
6056,4134,20
6056,4135,26
6056,4139,4
6056,4150,6
6056,4153,10
6056,4154,2
6056,4155,2
6056,4163,2
6056,4180,2
6056,4181,2
6056,4184,47
6056,4195,10
6056,4214,2
6056,4258,2
6056,4260,10
6056,4262,23
6056,4274,8
6056,4304,16
6056,4305,4
6056,4311,5
6056,4315,1
6056,4339,10
6056,4340,130
6056,4356,10
6056,4382,2
6056,4422,14
6056,4427,2
6056,4429,2
6056,4442,2
6056,4443,4
6056,4485,4
6056,4502,27
6056,4514,1
6056,4603,2
6056,4628,12
6056,4659,6
6056,4664,8
6056,4667,18
6056,4683,2
6056,4692,6
6056,4694,7
6056,4695,12
6056,4781,8
6056,4793,8
6056,4798,4
6056,4810,2
6056,4823,8
6056,4826,2
6056,4833,18
6056,4835,14
6056,4852,4
6056,4853,16
6056,4856,27
6056,4857,6
6056,4873,4
6056,4885,2
6056,4893,6
6056,4909,18
6056,4913,151
6056,4931,4
6056,4941,2
6056,4945,2
6056,5021,2
6056,5031,44
6056,5049,102
6056,5084,5
6056,5166,2
6056,5174,8
6056,5178,15
6056,5213,8
6056,5214,2
6056,5280,20
6056,5288,17
6056,5289,8
6056,5310,10
6056,5334,6
6056,5341,2
6056,5343,16
6056,5356,6
6056,5382,2
6056,5391,2
6056,5420,50
6056,5466,57
6056,5477,41
6056,5484,4
6056,5508,4
6056,5509,417
6056,5519,34
6056,5530,6
6056,5582,18
6056,5585,6
6056,5657,152
6056,5662,25
6056,5677,2
6056,5682,6
6056,5687,2
6056,5689,4
6056,5704,8
6056,5706,12
6056,5707,4
6056,5708,212
6056,5773,22
6056,5782,10
6056,5805,9
6056,5806,2
6056,5810,459
6056,5839,75
6056,5841,4
6056,5842,338
6056,5847,4
6056,5852,4
6056,5872,2
6056,5874,2
6056,5898,4
6056,5907,4
6056,5911,2
6056,5912,6
6056,5921,4
6056,5922,1
6056,5926,2
6056,5938,2
6056,5968,101
6056,5974,40
6056,5985,2
6056,5993,4
6056,6005,28
6056,6030,2
6056,6031,6
6056,6039,102
6056,6056,21
6056,6060,162
6056,6063,2
6056,6068,3
6056,6093,13
6056,6104,3
6056,6108,6
6056,6145,2
6056,6162,2
6056,6168,2
6056,6180,4
6056,6184,6
6056,6222,18
6056,6254,186
6056,6276,2
6056,6294,16
6056,6297,2
6056,6307,25
6056,6314,4
6056,6347,4
6056,6348,2
6056,6387,4
6056,6388,7
6056,6392,4
6056,6454,60
6056,6500,14
6056,6501,6
6056,6522,58
6056,6525,4
6056,6538,2
6056,6566,2
6056,6567,6
6056,6579,2
6057,1375,1
6057,4129,2
6057,6057,1
6058,1040,3
6058,5726,3
6058,6415,3
6059,892,1
6059,4699,1
6059,6275,2
6060,4,2
6060,650,1
6060,657,2
6060,716,4
6060,729,4
6060,858,8
6060,1023,2
6060,1327,2
6060,1521,2
6060,1591,2
6060,1800,2
6060,1847,5
6060,2078,5
6060,2083,1
6060,2762,2
6060,2767,8
6060,3004,1
6060,3029,2
6060,3614,2
6060,3863,9
6060,3995,17
6060,4073,27
6060,4127,9
6060,4853,5
6060,4907,1
6060,4955,1
6060,5057,1
6060,5223,1
6060,5345,1
6060,5420,5
6060,5466,21
6060,5509,121
6060,5689,2
6060,5810,2
6060,5839,10
6060,5968,39
6060,5974,15
6060,5985,2
6060,6056,69
6060,6179,2
6060,6189,4
6060,6254,4
6060,6284,3
6060,6294,2
6060,6308,1
6060,6311,2
6060,6387,1
6060,6522,2
6061,191,2
6061,298,3
6061,356,2
6061,1458,2
6061,1521,6
6061,2078,12
6061,2268,10
6061,2513,7
6061,2649,2
6061,3448,2
6061,3505,2
6061,4065,2
6061,4180,2
6061,4419,2
6061,4610,18
6061,5039,6
6061,5409,2
6061,5726,14
6061,5859,4
6061,6093,4
6061,6415,36
6061,6419,2
6061,6435,9
6061,6522,4
6062,492,1
6062,898,1
6062,1034,1
6062,1126,1
6062,1426,1
6062,2665,1
6062,3353,2
6062,3638,1
6062,3648,2
6062,4177,5
6062,4911,1
6062,6047,1
6062,6062,1
6062,6434,1
6063,1347,3
6063,2719,3
6063,3965,3
6063,5388,3
6063,5555,6
6063,5801,3
6064,730,3
6064,2595,6
6064,5911,5
6065,3831,3
6065,6443,3
6066,1026,3
6066,1197,1
6066,1336,2
6066,1374,9
6066,1490,6
6066,1961,14
6066,2788,6
6066,2791,6
6066,3619,2
6066,4073,4
6066,5608,1
6066,5714,6
6066,5808,3
6066,6056,3
6066,6280,10
6067,6537,1
6068,3417,1
6068,5341,1
6068,5697,1
6068,6056,4
6069,4943,3
6069,6415,2
6070,1108,1
6070,3062,1
6070,3838,1
6070,5126,1
6070,5818,1
6072,2720,2
6072,3119,2
6073,4073,6
6075,2209,4
6076,2802,3
6077,2949,10
6077,3032,54
6077,3394,1
6077,5284,1
6077,5566,1
6077,6405,10
6078,3344,2
6078,5020,4
6080,2209,2
6080,6056,2
6081,6148,2
6082,3445,1
6082,4391,16
6084,1384,3
6084,1463,1
6084,2824,2
6085,5796,4
6086,317,2
6086,367,1
6086,446,5
6086,606,9
6086,633,10
6086,826,1
6086,1068,3
6086,1175,1
6086,1206,2
6086,1223,3
6086,1325,4
6086,1375,1
6086,1470,2
6086,1541,6
6086,1554,1
6086,1557,1
6086,1684,2
6086,1690,2
6086,1710,1
6086,1834,1
6086,2090,8
6086,2123,4
6086,2135,1
6086,2215,2
6086,2242,4
6086,2518,3
6086,2551,1
6086,2575,2
6086,2589,4
6086,2605,3
6086,2709,12
6086,3012,4
6086,3034,1
6086,3042,1
6086,3345,2
6086,3388,1
6086,3497,9
6086,3627,3
6086,3775,1
6086,3805,1
6086,3816,2
6086,3852,1
6086,3915,2
6086,3939,2
6086,3983,2
6086,4169,1
6086,4378,1
6086,4391,2
6086,4411,1
6086,4589,2
6086,4591,2
6086,5042,4
6086,5227,2
6086,5298,5
6086,5304,13
6086,5497,2
6086,5664,2
6086,5692,2
6086,5697,12
6086,5881,2
6086,5909,10
6086,5994,2
6086,6147,1
6086,6167,1
6086,6211,1
6086,6223,2
6086,6290,2
6086,6591,6
6087,1609,59
6087,5411,59
6087,5640,2
6087,6069,2
6087,6405,2
6088,867,3
6088,1097,3
6088,1419,3
6088,1454,12
6088,2049,2
6088,2209,2
6088,2439,3
6088,2608,5
6088,3004,2
6088,3040,6
6088,3343,2
6088,3831,2
6088,3863,3
6088,5099,11
6088,5419,3
6088,5462,14
6088,5577,3
6088,5808,2
6088,6088,3
6088,6415,3
6088,6434,3
6088,6505,9
6089,4073,22
6089,6073,2
6090,2570,3
6090,3195,3
6090,3796,2
6090,4391,2
6090,5341,3
6090,5842,2
6090,5990,7
6091,1354,1
6091,2652,5
6091,6008,1
6092,2346,1
6093,300,3
6093,465,1
6093,488,2
6093,626,3
6093,790,2
6093,1298,3
6093,1521,4
6093,1925,2
6093,1937,1
6093,2037,11
6093,2139,2
6093,2268,9
6093,2292,3
6093,2775,6
6093,2878,2
6093,3040,15
6093,3062,10
6093,3838,1
6093,4037,4
6093,4339,7
6093,4426,8
6093,4432,3
6093,4627,1
6093,4856,1
6093,5194,3
6093,5223,32
6093,5462,51
6093,5509,6
6093,5904,3
6093,5926,3
6093,6198,1
6093,6415,26
6093,6435,6
6093,6505,3
6094,1863,2
6094,5509,4
6094,5990,121
6095,1061,4
6095,2720,6
6095,2910,6
6096,3533,4
6096,5509,12
6096,6294,2
6098,1773,8
6098,1934,8
6098,3029,3
6098,3036,8
6098,3857,3
6098,4014,3
6099,1698,3
6099,3049,3
6099,5221,3
6100,2268,3
6100,4954,3
6100,5472,3
6100,6415,3
6101,529,5
6101,544,3
6101,667,1
6101,1649,1
6101,1919,1
6101,2067,1
6101,2724,1
6101,3004,5
6101,3472,3
6101,3822,1
6101,4275,2
6101,4383,3
6101,5661,1
6101,5879,2
6102,168,2
6102,1138,34
6102,1241,34
6102,1327,22
6102,1430,2
6102,1669,34
6102,2209,4
6102,2348,4
6102,2722,2
6102,2767,10
6102,2843,2
6102,2944,9
6102,4044,4
6102,4073,6
6102,4127,5
6102,4383,2
6102,4695,2
6102,5053,2
6102,5509,20
6102,5706,2
6102,5733,2
6102,5773,4
6102,5810,2
6102,6191,2
6102,6307,2
6103,1289,3
6103,1367,2
6103,2273,3
6103,2292,3
6103,2293,3
6103,2548,3
6103,3307,1
6103,3344,1
6103,5422,3
6103,5509,6
6104,559,1
6104,661,1
6104,1350,1
6104,1800,4
6104,2209,3
6104,2977,3
6104,2980,25
6104,4859,1
6104,5315,4
6104,6056,9
6105,3195,3
6105,3897,3
6105,5239,3
6105,6247,2
6106,1649,2
6106,2351,4
6106,4502,1
6106,5123,1
6107,4035,2
6107,6107,3
6108,321,3
6108,2292,3
6108,3863,2
6108,6056,10
6109,1102,3
6109,2037,2
6109,5213,2
6109,5462,3
6109,5808,3
6110,3040,3
6110,4383,2
6110,5495,8
6110,5694,2
6111,2134,6
6111,3492,6
6111,5694,6
6113,1150,2
6113,5050,1
6114,3032,2
6114,4044,2
6115,1010,1
6115,1487,2
6115,1710,1
6115,2570,2
6115,4824,1
6115,5223,1
6115,5341,8
6115,5904,2
6115,6184,1
6116,1648,29
6116,1694,8
6116,2346,1
6116,3353,6
6116,3989,8
6116,4170,20
6116,4805,6
6117,1521,4
6117,2553,3
6117,2767,2
6117,3712,7
6117,5223,1
6117,5420,2
6117,6060,2
6117,6415,3
6117,6501,3
6119,168,8
6119,5509,10
6122,1106,1
6122,1289,1
6122,1454,2
6122,2292,14
6122,2750,13
6122,2771,1
6122,3062,4
6122,3128,3
6122,3258,4
6122,3417,34
6122,3863,11
6122,4037,11
6122,4125,2
6122,4383,4
6122,5228,2
6122,5818,5
6123,547,1
6123,1454,1
6123,2012,1
6123,2868,6
6123,3244,1
6123,4383,1
6123,5206,3
6123,5462,6
6123,5911,6
6123,6093,3
6123,6458,3
6124,551,1
6124,606,9
6124,1384,1
6124,1560,1
6124,2150,1
6124,2242,12
6124,2356,1
6124,2705,5
6124,2763,2
6124,3010,4
6124,3497,6
6124,3627,2
6124,3775,18
6124,3894,1
6124,3897,12
6124,4391,1
6124,5069,1
6124,5080,4
6124,5692,1
6124,5697,3
6124,5715,1
6124,5878,3
6124,5909,6
6124,5910,1
6124,6124,3
6124,6211,1
6125,3803,3
6125,5341,3
6126,288,4
6126,645,1
6126,763,1
6126,1591,3
6126,1961,1
6126,2189,2
6126,3212,2
6126,3246,1
6126,5047,1
6126,5418,2
6126,6029,2
6126,6126,3
6127,1822,4
6127,2017,4
6127,3040,1
6127,3863,1
6127,5122,6
6127,5341,3
6127,5911,6
6127,6290,7
6128,962,1
6128,1292,1
6128,3212,1
6128,4131,2
6130,1391,3
6130,2209,4
6130,4078,2
6131,6131,8
6132,6132,6
6133,3897,3
6133,5692,1
6134,6134,12
6136,1670,3
6136,3609,12
6137,6137,1
6138,779,6
6138,782,7
6138,972,11
6138,1069,14
6138,1347,2
6138,1460,1
6138,1713,3
6138,2082,2
6138,2573,14
6138,2623,11
6138,2708,1
6138,2720,9
6138,3616,1
6138,3715,3
6138,4012,9
6138,4416,11
6138,5215,3
6138,5568,9
6138,5801,4
6138,6138,2
6139,1760,3
6139,2693,1
6139,3246,1
6140,1454,1
6140,3863,4
6142,3659,1
6142,4173,2
6143,1870,21
6144,1648,1
6145,730,3
6145,895,8
6145,998,10
6145,2647,2
6145,5462,3
6145,5509,12
6145,6093,2
6145,6522,2
6146,768,1
6146,1540,1
6146,1857,1
6146,3185,1
6147,706,9
6147,2215,1
6147,2575,1
6147,2719,2
6147,2969,1
6147,3606,6
6147,3897,4
6147,4588,1
6147,5069,6
6147,5227,1
6147,5247,4
6147,5697,22
6147,5818,4
6147,6086,2
6147,6147,1
6148,161,3
6148,265,10
6148,489,1
6148,664,1
6148,866,4
6148,874,1
6148,907,1
6148,1164,1
6148,1379,3
6148,1540,8
6148,1606,3
6148,1905,1
6148,2209,23
6148,2376,1
6148,2665,18
6148,2887,1
6148,2944,2
6148,2952,1
6148,3541,1
6148,3655,1
6148,3904,1
6148,4078,16
6148,4175,1
6148,4245,11
6148,4845,1
6148,5251,3
6148,5392,1
6148,5583,8
6148,5608,1
6148,5709,1
6148,5837,1
6148,6148,1
6148,6346,5
6148,6365,6
6148,6452,10
6149,609,1
6149,835,1
6149,1538,1
6149,2872,6
6149,3003,5
6149,3317,1
6149,4137,3
6149,4173,1
6149,5285,8
6149,6180,3
6149,6242,2
6150,536,1
6150,544,6
6150,1026,1
6150,1419,15
6150,2131,1
6150,2812,2
6150,3344,1
6150,3455,5
6150,4435,15
6150,4470,2
6150,4759,3
6150,4834,1
6150,5290,1
6151,544,6
6151,1419,18
6151,4435,18
6151,4759,18
6152,168,2
6152,753,1
6152,1540,4
6152,2209,1
6152,2414,4
6152,2875,1
6152,2952,2
6152,4103,1
6152,5157,2
6152,5968,2
6153,2513,3
6153,4761,1
6153,5061,4
6153,5726,1
6153,5849,4
6153,6243,4
6154,5509,2
6154,5839,2
6155,970,5
6155,3344,6
6156,414,1
6156,556,1
6156,3040,1
6156,3863,2
6156,5223,2
6156,6093,1
6157,4042,12
6158,2292,2
6158,3004,1
6158,3040,3
6158,4037,2
6159,1610,2
6159,2660,2
6159,6159,2
6160,3031,2
6161,159,3
6161,396,3
6161,730,8
6161,1187,3
6161,1374,9
6161,1413,3
6161,1838,3
6161,2380,3
6161,2401,3
6161,2881,8
6161,3212,3
6161,3315,3
6161,3393,2
6161,3752,3
6161,3796,2
6161,3863,1
6161,4887,3
6161,5575,6
6161,5804,3
6161,5877,8
6161,5899,3
6161,5971,2
6162,885,3
6162,2292,9
6162,3863,19
6162,4040,4
6162,4153,8
6162,4939,6
6162,5462,10
6162,5978,7
6162,6371,2
6164,476,2
6164,753,2
6164,1783,4
6164,2199,2
6164,2615,2
6164,2767,2
6164,2869,2
6164,3040,4
6164,3642,2
6164,3653,2
6164,6164,54
6165,1289,1
6165,2570,1
6165,5341,1
6165,5858,1
6166,730,2
6166,1298,2
6166,2775,3
6166,4432,6
6166,5561,2
6167,2090,1
6167,5697,1
6168,3619,5
6169,4050,6
6169,4061,6
6169,4841,2
6169,5329,2
6170,176,4
6171,536,6
6171,544,12
6171,1139,9
6171,1649,2
6171,1652,6
6171,1930,3
6171,2903,9
6171,3033,3
6171,5568,2
6171,6251,3
6172,1413,2
6172,1566,2
6173,3457,4
6174,2775,5
6174,4432,8
6174,6415,2
6175,602,1
6175,5462,3
6176,159,12
6176,838,3
6176,1374,30
6176,2189,9
6176,5306,6
6176,5804,9
6178,489,3
6178,776,2
6178,954,2
6178,3246,4
6178,3879,3
6178,4942,3
6178,6404,3
6179,5509,2
6179,5968,2
6180,171,5
6180,266,2
6180,376,15
6180,563,1
6180,602,1
6180,609,2
6180,835,2
6180,1023,4
6180,1041,12
6180,1072,7
6180,1195,13
6180,1454,7
6180,1461,1
6180,1588,4
6180,1779,2
6180,1796,1
6180,1847,8
6180,1954,15
6180,2065,6
6180,2187,3
6180,2188,3
6180,2219,6
6180,2292,7
6180,2294,5
6180,2408,2
6180,2573,19
6180,2710,1
6180,2720,14
6180,2747,10
6180,2750,6
6180,2968,6
6180,3021,6
6180,3040,49
6180,3055,7
6180,3079,1
6180,3226,3
6180,3258,3
6180,3297,6
6180,3319,29
6180,3455,5
6180,3477,1
6180,3488,3
6180,3584,1
6180,3718,4
6180,3722,3
6180,3773,1
6180,3787,3
6180,3831,1
6180,3863,57
6180,3900,2
6180,4034,8
6180,4044,8
6180,4061,2
6180,4137,2
6180,4173,9
6180,4443,18
6180,4497,1
6180,4841,4
6180,4852,1
6180,4942,3
6180,4944,3
6180,5207,6
6180,5214,14
6180,5215,5
6180,5276,4
6180,5285,36
6180,5446,6
6180,5462,4
6180,5597,1
6180,5604,14
6180,5812,2
6180,5816,3
6180,5889,1
6180,5896,3
6180,5911,19
6180,5983,2
6180,6174,6
6180,6180,1
6180,6186,13
6180,6242,11
6180,6442,1
6180,6505,3
6181,1564,2
6181,1919,1
6181,2975,9
6181,3457,2
6181,6324,3
6182,892,4
6182,1935,1
6182,3246,1
6182,4251,1
6182,4844,1
6182,6245,1
6182,6471,3
6183,3042,7
6183,5298,1
6183,5692,3
6183,5697,4
6183,6167,3
6184,303,3
6184,2292,3
6184,2750,2
6184,3417,5
6184,4868,6
6184,5341,1
6184,5911,6
6185,1430,1
6185,2771,1
6185,2776,2
6185,3863,1
6185,4868,1
6186,1072,4
6186,1195,4
6186,1469,2
6186,1588,1
6186,2292,27
6186,2408,1
6186,3040,6
6186,3079,3
6186,3215,2
6186,3297,3
6186,3488,3
6186,3831,1
6186,4173,4
6186,4443,8
6186,4942,3
6186,5285,7
6186,5597,2
6186,5604,9
6186,5889,1
6186,5896,2
6186,6180,9
6186,6242,7
6187,1185,3
6187,2150,1
6187,2956,2
6187,3077,1
6187,3897,1
6188,649,1
6188,1541,1
6188,2163,1
6188,4802,1
6188,6290,1
6189,729,2
6189,4073,4
6189,5509,2
6189,5657,2
6190,2981,3
6190,3440,3
6190,4077,3
6191,1922,1
6191,2988,1
6191,4127,2
6191,6316,1
6192,4173,1
6192,4443,1
6192,5285,3
6194,3787,2
6195,2750,5
6196,3861,1
6196,5462,3
6197,787,3
6197,951,11
6197,1919,24
6197,3774,1
6197,4190,12
6197,5079,6
6198,1454,2
6198,2554,1
6198,3244,1
6198,3863,5
6198,3961,5
6198,4094,1
6198,4141,1
6198,4383,5
6198,6338,1
6199,2720,4
6200,1384,2
6200,1463,2
6200,2196,2
6200,3010,2
6200,3609,4
6200,4055,1
6201,1026,10
6201,1171,6
6201,1604,3
6201,2720,2
6201,4316,3
6202,849,6
6202,1257,3
6202,1374,21
6202,2221,15
6202,2975,1
6203,345,1
6203,1374,3
6203,1423,1
6203,2537,1
6203,3863,6
6203,6049,4
6204,321,2
6204,397,1
6204,556,4
